ID,log2FoldChange,lfcSE,CI_lower,CI_upper
mikado.Chr02G348,0.0348165870746727,0.363422478539368,-0.677491470862489,0.747124645011834
mikado.Chr02G353,-0.225744611558236,0.239511106110779,-0.695186379535363,0.243697156418891
mikado.Chr02G354,-0.35513733573694,0.26347836871743,-0.871554938423102,0.161280266949221
mikado.Chr02G355,0.158956964828834,0.208622510935292,-0.249943156604337,0.567857086262006
mikado.Chr02G359,0.161818407837664,0.281708146363192,-0.390329559034192,0.713966374709521
mikado.Chr02G360,-0.54786072218926,0.41866940955677,-1.36845276492053,0.27273132054201
mikado.Chr02G362,-0.49762644257347,0.269023902342125,-1.02491329116403,0.0296604060170945
mikado.Chr02G363,-0.279241924828926,0.328989911401383,-0.924062151175636,0.365578301517784
mikado.Chr02G364,-0.033206258485413,0.402222817376158,-0.821562980542682,0.755150463571856
mikado.Chr02G365,0.322564542274607,0.514126881826338,-0.685124146105016,1.33025323065423
mikado.Chr02G358,0.0395288954416666,0.121181373601215,-0.197986596816715,0.277044387700048
mikado.Chr02G368,0.0238166895464594,0.167313004495593,-0.304116799264904,0.351750178357823
mikado.Chr02G366,0.251735983488083,0.207336640865647,-0.154643832608585,0.658115799584751
mikado.Chr02G367,0.251604124077668,0.116559742265248,0.0231470292377824,0.480061218917554
mikado.Chr02G372,-0.00479976777775324,0.190955472760216,-0.379072494387777,0.369472958832271
mikado.Chr02G374,-0.324499419301696,0.504996711995288,-1.31429297481246,0.665294136209069
mikado.Chr02G376,-1.64921076173507,0.408271898123094,-2.44942368205634,-0.848997841413807
mikado.Chr02G377,-0.0450527670523365,0.9643775712913,-1.93523280678328,1.84512727267861
mikado.Chr02G378,-0.235911907033176,0.267947369165079,-0.761088750596732,0.28926493653038
mikado.Chr02G385,0.0779988905858669,0.114701886885489,-0.146816807709692,0.302814588881425
mikado.Chr02G386,-0.169195859830716,0.143359592369955,-0.450180660875828,0.111788941214397
mikado.Chr02G387,0.0741369707335004,0.130615348627841,-0.181869112577068,0.330143054044069
mikado.Chr02G379,0.0539461607846764,0.152182439431126,-0.24433142050033,0.352223742069683
mikado.Chr02G380,-0.470642454585068,0.412760649645373,-1.27965332789,0.338368418719864
mikado.Chr02G381,-4.37870616717365,3.76047832970565,-11.7492436933967,2.99183135904943
mikado.Chr02G382,-0.131610461202786,0.34521814617354,-0.808238027702925,0.545017105297353
mikado.Chr02G383,-0.154133913027986,0.422799753763679,-0.982821430404798,0.674553604348826
mikado.Chr02G384,-0.099400506403719,0.203940930247882,-0.499124729689568,0.30032371688213
mikado.Chr02G394,-0.353739985370527,0.173588598292121,-0.693973638023084,-0.0135063327179709
mikado.Chr02G401,0.0623399993070763,0.219400931836014,-0.36768582709151,0.492365825705663
mikado.Chr02G395,0.175290160991495,0.193336739167234,-0.203649847776283,0.554230169759273
mikado.Chr02G397,0.182626768064671,0.315243295468447,-0.435250091053485,0.800503627182827
mikado.Chr02G396,-0.253988204129373,0.43925568205227,-1.11492934095182,0.606952932693077
mikado.Chr02G398,-0.110617122345634,0.357876504142494,-0.812055070464922,0.590820825773654
mikado.Chr02G399,0.795132051548657,0.423944267885779,-0.0357987135074707,1.62606281660478
mikado.Chr02G400,0.0547663995439929,0.151630896388982,-0.242430157378412,0.351962956466398
mikado.Chr02G390,0.184499868305498,0.769855548354198,-1.32441700646873,1.69341674307973
mikado.Chr02G391,-0.567508639844992,0.234021941381596,-1.02619164495292,-0.108825634737064
mikado.Chr02G392,-0.40227250142441,0.333818524649726,-1.05655680973787,0.252011806889053
mikado.Chr02G393,-0.117906692153793,0.109318733742446,-0.332171410288987,0.0963580259814011
mikado.Chr02G441,0.120844792719907,0.274080410873262,-0.416352812591686,0.658042398031499
mikado.Chr02G440,0.139146462498775,0.229725348738748,-0.311115221029171,0.589408146026721
mikado.Chr02G433,0.107884591660611,0.132942032413969,-0.152681791870768,0.36845097519199
mikado.Chr02G436,0.202766547088261,0.476608162826407,-0.731385452051497,1.13691854622802
mikado.Chr02G432,-0.0590798962139606,0.273465132823682,-0.595071556548378,0.476911764120457
mikado.Chr02G434,-0.18614800588996,0.185305281097183,-0.549346356840439,0.177050345060518
mikado.Chr02G437,-0.652681711398094,0.200811294918554,-1.04627184943846,-0.259091573357729
mikado.Chr02G402,0.168384710855158,0.150393073073948,-0.126385712369781,0.463155134080096
mikado.Chr02G404,-0.248510780595361,3.62008486475803,-7.34387711552109,6.84685555433037
