ID	Change	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mikado.Chr05G272	stable	6624.83327112419	-0.0289807876479567	0.0840236002434027	-0.344912471781786	0.730160174195515	0.883853369311572
mikado.Chr05G273	stable	84.357674853391	0.744342269983394	0.537630685295008	1.38448621022247	0.166209627634903	0.445127140048525
mikado.Chr05G274	stable	3061.5746034133	0.200990984065733	0.173131638481048	1.16091423745022	0.245676778286078	0.539319481462683
mikado.Chr05G275	stable	579.071949726299	-0.210478127549687	0.16884474075242	-1.24657793077674	0.212552297983234	0.504596076505882
mikado.Chr05G277	stable	2654.40474222529	0.0629842113067691	0.105857796639615	0.594988874756145	0.55185090760286	0.785739449049682
mikado.Chr05G278	stable	9447.81341244341	-0.0290887643299041	0.0929299641624826	-0.313018137820909	0.754266882117406	0.895614015506968
mikado.Chr05G280	stable	1378.17255683054	0.0981524557451715	0.208410144715196	0.470958147835376	0.637670622438846	0.834526499497624
mikado.Chr05G279	stable	866.865970800096	0.121409271981402	0.146781127633623	0.827144973871905	0.408154895798311	0.690317561920024
mikado.Chr05G281	stable	1399.87890783574	0.0798430517341661	0.137939821221811	0.578825251670992	0.562707090712697	0.791393169209691
mikado.Chr05G282	stable	1250.05599011594	-0.172249684153065	0.12385771594709	-1.39070612465232	0.164314559625873	0.443111472646242
mikado.Chr05G283	stable	3061.11819999131	0.0936958553669346	0.11957606972673	0.783566942625391	0.433294259280017	0.710010708288337
mikado.Chr05G284	stable	473.808170242135	-0.1337106701602	0.171153190304606	-0.78123387546695	0.434664953221569	0.71092259759498
mikado.Chr05G285	stable	660.861480228956	-0.264656365674515	0.117327600633271	-2.25570423537209	0.0240891601534856	0.15528761735185
mikado.Chr05G286	stable	1007.94946041567	0.0324132119260868	0.130887397685444	0.247641961711119	0.804411441000122	0.919086645811392
mikado.Chr05G289	stable	437.250624441459	0.4972011820383	0.229587540107425	2.16562789864667	0.0303396327212022	0.179003833055093
mikado.Chr05G291	stable	767.134310730632	-0.199118244662102	0.186503466121641	-1.06763830615477	0.285683697346222	0.578623041474248
mikado.Chr05G296	stable	543.711088586451	-0.0884197686205477	0.125602658459159	-0.703964149367893	0.48145510011227	0.73954414753248
mikado.Chr05G297	stable	1552.12514576024	-0.0936436726956905	0.113534001923175	-0.824807292171875	0.409481006005252	0.691110799600002
mikado.Chr05G307	stable	1460.70963155167	-0.0619786253061316	0.105184658347418	-0.589236360890392	0.555702728624749	0.787477053149419
mikado.Chr05G308	stable	706.430490018725	-0.0669234672787135	0.0916792918278369	-0.729973649931633	0.465406291363002	0.729566674603242
mikado.Chr05G310	stable	960.007996345378	0.0199745781709266	0.14183588215075	0.140828807689839	0.888005184612079	0.957576971615567
mikado.Chr05G312	stable	462.467749990525	0.499959176269009	0.226384263842888	2.20845374931177	0.0272126585157151	0.167404553718965
mikado.Chr05G323	stable	521.148770754439	-0.0271295812696582	0.224861815333869	-0.120650014451662	0.903968252353362	0.962213143216197
mikado.Chr05G315	stable	174.228664671167	0.823162076388857	0.170310342686901	4.83330644165376	1.34283837349159e-06	0.000215055943023757
mikado.Chr05G316	stable	447.988723676212	0.266569301874258	0.143280335298685	1.86047374413637	0.0628185297924468	0.263472949402564
mikado.Chr05G320	stable	17085.129816585	-0.169759432732204	0.100777894964803	-1.68449075852888	0.092086863976474	0.327224566961573
mikado.Chr05G324	stable	4892.44275536014	0.288397512180578	0.1039573350641	2.77419108524427	0.00553391629161307	0.0648258765588959
mikado.Chr05G326	stable	582.80943536953	-0.372725704030006	0.198014670030436	-1.88231358804232	0.0597934506628216	0.257825948579974
mikado.Chr05G327	stable	332.479922673021	0.223280533050037	0.32761387621096	0.681535640774448	0.495532622835568	0.749066342533504
mikado.Chr05G328	stable	81.6258073246124	-0.0518989843685663	0.301304366162376	-0.172247700986176	0.863242798283875	0.947882128483292
mikado.Chr05G330	stable	334.106019709715	0.214358355797246	0.191973333937422	1.11660485027114	0.26416331688354	0.558481701850019
mikado.Chr05G332	stable	1368.61870746133	-0.263555006067323	0.117714984828083	-2.23892486119955	0.0251608055564105	0.159957920212765
mikado.Chr05G333	stable	287.821943338754	0.138824858565286	0.271484113202857	0.511355367824248	0.609102241509208	0.818167324122722
mikado.Chr05G334	stable	270.154071527904	0.0822266102030495	0.191172245646279	0.430117928076187	0.667109859275743	0.851956174782125
mikado.Chr05G338	stable	2751.1535274745	-0.0122007568319125	0.0832045629393054	-0.146635669978971	0.883419597424315	0.956061425507968
mikado.Chr05G335	stable	5802.75585553422	-0.164688408232871	0.112222835402706	-1.46751245093652	0.142236704725543	0.410585428080057
mikado.Chr05G337	stable	2262.00950922265	-0.192682499701081	0.141584103609365	-1.36090489531719	0.173543746318925	0.454577501186225
mikado.Chr05G336	stable	4197.29730644839	0.00740855398145111	0.144135036412181	0.0514000909554354	0.959006712298672	0.983860664862426
mikado.Chr05G339	stable	97.307004238723	-0.434860424072237	0.269670682281757	-1.61256099622237	0.106839918057545	0.355285180300135
mikado.Chr05G341	stable	116.52019090879	-0.0567245059119498	0.443653270053284	-0.127857743289342	0.898261552468952	0.960395590238329
mikado.Chr05G347	stable	441.241424423862	-0.152652169210125	0.206196897861584	-0.740322336529993	0.459104430759763	0.725865109809064
mikado.Chr05G348	stable	1491.02503573491	-0.227316460600193	0.166009798093933	-1.36929544647462	0.17090694080326	0.451952872154236
mikado.Chr05G346	stable	1343.69834073404	0.00568596489033687	0.0848359833941879	0.0670230327138097	0.946563366971185	0.978519993462948
mikado.Chr05G340	stable	3098.90353499418	-0.137550962682079	0.103233591441723	-1.33242446340471	0.182720747772876	0.467499722128868
mikado.Chr05G343	stable	1170.43266056227	0.0879348960539737	0.140081709161717	0.62774002816069	0.530174258720954	0.769456446285278
mikado.Chr05G342	stable	4146.54118804328	0.279014186230763	0.137256366280194	2.03279595542537	0.0420731419414949	0.213700641168454
mikado.Chr05G344	stable	1551.52617997744	-0.161662817987048	0.254834614942576	-0.634383276477085	0.525830720890164	0.766744655090848
mikado.Chr05G345	stable	1006.32827254506	0.114424969577919	0.202204201485304	0.565888189945628	0.571469790430651	0.795591419438467
mikado.Chr05G350	stable	84.7362412764285	-0.525901459026596	0.374931655966889	-1.40265952649525	0.160718391889822	0.437689603131415
mikado.Chr05G352	stable	3181.38444007463	-0.146488435628142	0.128815811329001	-1.13719297434695	0.255457623330804	0.548559246193711
