ID	CFWKZHG1	CFWKZHG2	CFWKZHG3	CFWKNHG1	CFWKNHG2	CFWKNHG3	CFWKAHG1	CFWKAHG2	CFWKAHG3
mikado.Chr07G327	16.90590274	15.41605913	18.21154141	18.43350245	19.23972087	17.68772601	22.5496026	22.23021121	22.23269908
mikado.Chr07G328	0	0	0	0	0	0.177919902	0	0	0
mikado.Chr07G329	0.488057517	0.563585718	0.294342772	0.538302682	0.508823667	0.813130735	0.317147365	0.496268852	0.503049467
mikado.Chr07G33	47.94658046	51.28937166	48.75211771	46.80881338	43.18829968	31.11747056	43.77935606	43.31371864	42.91067058
mikado.Chr07G330	17.30521781	16.91459811	17.4260943	20.11235217	16.0494385	18.65708091	18.63443566	18.20222814	20.2248025
mikado.Chr07G331	26.83280976	22.47504166	22.79560923	19.21715744	20.19471131	19.4679689	15.67773099	17.17938783	15.26566038
mikado.Chr07G332	25.35887892	27.51604638	27.64222048	28.5777657	26.93936179	31.1372151	31.14723575	26.82363622	27.80294516
mikado.Chr07G333	11.89577601	13.19213751	12.66368495	14.33262488	15.13623374	10.36275859	13.94709761	15.23939787	16.09109546
mikado.Chr07G334	2.629287568	2.011418544	2.035776753	2.02042071	3.164018036	2.029405834	0.741369006	0.864872586	1.306230171
mikado.Chr07G335	15.12569094	18.21535154	21.59850225	12.57285509	12.92333474	43.27884561	18.48316406	21.22136294	12.64461463
mikado.Chr07G336	5.668874199	5.67656587	4.627624736	3.289229723	2.8995164	4.222148753	3.474156776	3.713448977	3.331987883
mikado.Chr07G337	1.169229646	0.931137827	0.755899722	1.185975474	1.384934535	0.712499481	0.60574694	0.649879219	0.702904809
mikado.Chr07G338	0	0	0	0	0	0	0	0	0
mikado.Chr07G339	3.201971776	2.875425789	2.638988112	1.910198465	2.254377313	1.962704448	2.778766112	1.934027761	2.723837675
mikado.Chr07G34	1.187499088	1.077052699	1.324687199	0.602790338	1.144601886	2.312775975	0.8540446	1.0643685	0.900049164
mikado.Chr07G340	6.127567777	6.148824007	6.220688479	6.416456034	8.659310178	4.008678434	7.128852138	5.530154407	5.356681309
mikado.Chr07G341	6.494032356	4.098531302	6.64030922	3.684263692	5.966389852	4.214759215	6.887397675	5.841677665	5.429148427
mikado.Chr07G342	5.250048194	5.758846554	5.370177993	5.780234492	5.666658058	5.139404986	5.402433128	5.317767645	5.979223907
mikado.Chr07G343	1.725139614	1.6085628	1.661727779	1.540520327	1.966237021	2.393977693	1.974648763	1.808822423	2.089320628
mikado.Chr07G344	12.6783423	14.01042607	13.94360406	16.1468996	13.34171763	15.80930581	15.17512793	16.08359696	14.75044764
mikado.Chr07G345	0	0	0	0	0	0.282992558	0	0	0
mikado.Chr07G346	4.089046676	4.593150972	4.742505129	4.406675261	4.308899156	4.996725471	4.80251695	4.610823748	4.642489913
mikado.Chr07G347	2.795893335	3.189770022	3.062358345	2.53039989	2.902931077	5.251513062	3.203358156	3.191458831	2.83729944
mikado.Chr07G348	0.297372891	0.308728044	0	0	0	0.24449116	0	0	0
mikado.Chr07G349	0	0	0	0	0	0	0	0	0
mikado.Chr07G350	0	0	0	0	0	0	0	0	0
mikado.Chr07G351	57.23619042	48.01266472	53.3396815	36.10942009	29.30137448	51.51497532	31.38151263	38.92063891	21.58328079
mikado.Chr07G352	4.088002514	6.16456998	6.539836605	6.541580927	6.688870561	7.608427161	7.599250699	6.694510615	5.767851465
mikado.Chr07G353	3.265837019	3.919486077	4.148426804	4.056479863	2.607136714	7.304553755	4.216154438	3.644025923	2.585485339
mikado.Chr07G354	11.11449631	11.92156418	12.3843309	14.64670102	12.9918534	14.2269087	13.4999439	14.4929869	14.32495376
mikado.Chr07G355	1.987455292	2.522466388	2.118182424	1.704781128	1.976026483	2.533143765	1.765333971	2.447960198	2.044008754
mikado.Chr07G356	9.195294897	8.978252412	8.319218148	10.7624563	10.50695022	7.96700462	9.002068069	9.418118632	9.659663839
mikado.Chr07G357	68.75877907	58.9839416	59.85199173	76.10257873	88.58858489	30.00265228	50.00738786	46.3175753	48.1822335
mikado.Chr07G358	18.4995062	18.18833566	20.1640852	17.65125781	19.72419589	15.94960179	20.17915137	18.39847067	19.32222259
mikado.Chr07G36	0	0	0	0	0	0	3.368869695	0.376914205	0
mikado.Chr07G360	159.3731909	168.7283366	160.5800066	193.0141869	238.1185417	181.0012522	150.8664758	154.2812176	153.1501642
mikado.Chr07G361	1.305676512	1.218164017	1.156686788	0.845894446	1.106821813	0.797181223	0.887532127	0.832118569	0.788404533
mikado.Chr07G362	1.711118984	0.665826629	1.137334773	0.970684609	0.720918941	3.528901036	2.122376837	1.844261105	0.903268998
mikado.Chr07G363	197.0054477	222.162656	280.993346	428.4397965	221.0218613	890.6749331	1088.998201	985.8253611	759.052348
mikado.Chr07G364	105.5063741	102.2334026	136.4842825	91.72684062	58.08666085	238.8333785	149.731464	185.2394318	80.09318955
mikado.Chr07G365	43.47455882	33.48992212	34.96385735	24.29487437	34.45862767	22.04483267	29.61656861	26.12720423	29.85499982
mikado.Chr07G367	46.8139348	35.91172501	37.40034624	26.33958651	37.32568137	23.50409144	32.12556603	28.40436348	32.18561307
mikado.Chr07G368	0.846322159	0.79469306	0.807088029	0.538710889	1.104459138	2.941872947	0.389765922	0.496709327	0.509410663
mikado.Chr07G37	0	0	0	0	0	0	1.358216722	0	0
mikado.Chr07G373	2.420173381	2.392571495	2.127979548	1.885809066	2.102995104	2.650063715	1.953046031	2.180240919	2.416404796
mikado.Chr07G374	17.858461	17.27751839	20.00023459	24.88290187	20.41035222	18.51437792	23.01460459	22.37165742	24.83081607
mikado.Chr07G38	2.651076263	1.996197124	1.375277106	1.800029288	2.793108355	2.16908175	0.919975323	0.739145927	0
mikado.Chr07G381	17.55163202	16.81859272	19.36904933	24.06929157	19.83995722	17.71114755	21.68780731	21.73932377	23.76312217
mikado.Chr07G386	37.10343419	40.71506783	41.30479642	45.66795814	42.17541666	49.51044802	45.80853433	45.05392927	47.79376526
mikado.Chr07G388	13.63397553	14.57921791	12.71490199	8.408243004	12.63174514	19.20563391	11.0041565	10.05745527	10.31917445
mikado.Chr07G389	15.09114002	17.00788315	17.68368221	17.48411914	18.6990525	17.41079328	17.43858925	16.25533648	17.4931482
mikado.Chr07G39	12.62525808	9.509491323	4.832727971	7.020029111	4.973146365	17.70806289	4.414008341	3.759534317	1.892716999
mikado.Chr07G390	27.64209237	31.81988059	30.28392757	32.1756322	31.55625507	27.07349627	29.03238633	26.92944581	28.63989244
mikado.Chr07G391	1.931150635	2.621812404	2.767900614	2.187651223	2.238253111	3.551647046	2.533625109	2.556456312	2.852719333
mikado.Chr07G392	23.10458062	22.73342669	22.55411961	23.49452572	22.52493234	19.92221712	28.3239297	26.1359654	27.06880452
mikado.Chr07G393	6.304512546	8.55218778	9.797147974	12.37177088	11.03711913	13.54763085	7.49783433	9.154160113	10.21725676
mikado.Chr07G394	46.20267864	52.06388116	47.46574861	55.53581263	54.45422273	63.47456664	44.66882457	44.116909	43.61161603
mikado.Chr07G395	54.68039558	46.7552709	51.83577005	56.02042578	51.58677724	44.8374109	52.30558476	56.67576592	48.5425055
mikado.Chr07G396	31.23641626	32.91123697	32.16152156	34.87671706	28.49467517	42.64970171	33.12696418	34.03281618	19.96178151
mikado.Chr07G397	19.33812006	19.01531734	19.28018546	19.50005773	17.94876192	33.71396439	20.82121531	19.40516396	17.09756837
mikado.Chr07G398	0	0	0	0	0	0	0	0	0
mikado.Chr07G4	14.74340269	15.12962974	16.39643244	17.75779292	18.14067326	16.03770453	12.90814675	14.36340934	12.32360352
mikado.Chr07G40	1.236239777	2.208014241	1.75633341	1.615363196	1.557077547	2.664866256	0.599284435	0.677346613	0.502623998
mikado.Chr07G400	0	0	0	0	0	0	0	0	0
mikado.Chr07G401	0	0	0	0	0	0	0	0	0
mikado.Chr07G402	0	0	0	0	0	0	0	0	0
mikado.Chr07G403	0	0	0	0	0	0	0	0	0
mikado.Chr07G405	0	0	0	0	0	0	0	0	0
mikado.Chr07G406	24.2409485	25.06956323	25.80340853	31.0482366	29.73639567	21.47598617	30.75798428	25.0718859	32.15179746
mikado.Chr07G407	9.515986641	10.82327412	11.53531282	10.47954784	10.22054811	8.343430174	11.08468008	10.26409821	11.95394912
mikado.Chr07G408	112.4620555	104.3516676	60.5121116	34.68745659	99.81501241	85.66282617	105.1941408	99.75453975	134.469189
mikado.Chr07G409	11.2031181	9.875462266	10.01630795	10.3513318	13.02210279	8.127785373	9.940704506	8.738672796	11.19040083
mikado.Chr07G41	0	0	0.48941486	0	0	0.924666392	0	0	0
mikado.Chr07G410	4.328544157	3.900407926	3.890101935	3.023871143	3.227939057	2.750940291	2.763896485	3.124791995	2.302955292
mikado.Chr07G411	0.621453086	0.646124457	0.745255806	0.474195679	0.347927985	0.620593884	0.551475684	0.299363746	0.542748088
mikado.Chr07G414	314.2728886	289.6411211	294.1647652	404.0367705	465.7692164	159.659136	268.5894408	250.5836668	298.1166681
mikado.Chr07G415	7.875148968	10.17422662	7.778018634	7.840941236	10.12089907	9.472721056	8.810497644	10.02376548	9.589959206
mikado.Chr07G416	2.693547473	2.694351793	2.799192907	2.861584027	3.713812415	4.131956857	2.132791337	2.133208652	3.168292532
mikado.Chr07G417	0	0	0	0	0.626578613	0.23555858	0	0	0
mikado.Chr07G418	3.984039668	4.673355028	3.579076852	4.587248048	4.816235734	8.509609442	3.542602124	2.542049823	3.388122863
mikado.Chr07G419	8.328568741	7.656674513	6.95696316	9.312141745	11.68894038	15.77204525	6.55451538	6.639412275	7.029241824
mikado.Chr07G42	1.105388082	1.181425603	1.285402219	0	1.16012649	1.50565315	0.777587227	1.142023966	0.817262881
mikado.Chr07G420	0.301143599	0	0	0	0.550882097	0.336153569	0	0	0
mikado.Chr07G421	0	0	0	0	0	0.667906978	0	0	0
mikado.Chr07G422	70.02312664	55.77807935	56.69866536	54.97250314	63.0199686	63.92549626	64.66194407	69.28182609	65.35750336
mikado.Chr07G423	0	0	0	0	0	0.148549476	0	0	0
mikado.Chr07G424	3.881802056	4.502438966	3.918303694	4.472302839	4.988041066	2.788604037	4.801773057	4.805067421	5.698504864
mikado.Chr07G425	0.647592078	0.58973642	0.539670156	0.326350957	0.447337836	0.799206377	0.307467497	0.763150858	0.494726453
mikado.Chr07G426	25.52552866	24.84860538	26.7578763	31.76110631	26.40806727	33.4943475	31.75391899	31.92169723	31.47220886
mikado.Chr07G428	6.493577932	6.293432657	4.822900054	6.871339399	7.312604873	3.967610751	4.338226953	4.745805017	4.038059803
mikado.Chr07G429	7.556645903	7.292894682	7.632955503	9.170964078	9.068464241	7.014180193	7.642818334	8.066085909	8.001213702
mikado.Chr07G43	1.480213846	3.433057503	1.888851706	2.552075727	1.149105363	3.654020444	2.161947206	1.890564824	1.585110009
mikado.Chr07G430	23.48277003	24.33726851	26.66633041	30.13757487	30.03291085	30.87390522	28.43507635	27.47943303	26.33660241
mikado.Chr07G431	16.79669654	14.50777736	16.71960103	17.77804411	17.28743802	14.51223218	15.22658413	14.24376197	17.07268516
mikado.Chr07G432	25.08329923	29.39049185	29.65853129	30.96367736	27.65001072	30.38208143	31.41035983	29.26322461	30.74263435
mikado.Chr07G433	46.90070845	46.88444887	50.57025358	65.85603083	71.72374534	64.70224106	41.56663276	46.07721005	41.31118903
mikado.Chr07G434	2.552516896	2.953681773	2.639278587	2.968782472	3.648144551	2.073579512	2.675939125	2.160032061	3.358107042
mikado.Chr07G435	2.604242353	3.181872638	2.360811365	1.971537819	2.866213829	2.304991077	1.757165554	1.767313743	1.977479814
mikado.Chr07G436	49.49593899	28.21828769	66.27972028	40.59963407	28.01332369	27.16164097	85.86815019	86.36440711	67.20619838
mikado.Chr07G437	0.373871811	0.588477117	0.507404823	1.076341049	0.355417545	8.935493417	0.385179097	0.951484367	0
mikado.Chr07G438	0	0	0	0	0	0	0	0	0
mikado.Chr07G439	0	0.33354625	0.292709747	0.585996667	0.284158486	2.985546025	0.238593099	0.234666036	0
mikado.Chr07G44	3.464993334	2.838698636	2.483714212	3.116720061	2.793834583	4.623831849	2.412993051	2.582776986	1.956379232
mikado.Chr07G440	10.31119789	10.31705798	8.970524201	11.76548832	14.05266745	10.80329436	10.29906745	8.806067251	10.35546687
mikado.Chr07G442	8.788420368	8.317649731	8.512068049	5.52180218	6.369603135	9.922872039	7.634100486	8.87195164	6.47149073
mikado.Chr07G443	0	0	0	0	0	0	0	0	0
mikado.Chr07G444	16.99374536	18.3360569	19.30608908	19.75743993	19.28729365	19.5511275	17.95475112	17.7467041	18.82539086
mikado.Chr07G445	10.82187402	8.114693711	7.546991254	7.877349295	7.59705017	4.920659879	7.405096712	5.09473887	5.631426615
mikado.Chr07G446	21.94192603	21.59081144	22.99698658	28.68288739	27.55781553	22.97303028	25.81782657	23.45373504	26.58484478
mikado.Chr07G448	3.251400303	2.256583718	2.23982586	1.698190612	2.784814641	1.782061112	1.975167327	2.461376084	2.126061807
mikado.Chr07G45	8.077701627	7.435553384	8.494609768	8.157381926	7.118855777	7.130840599	8.137059537	9.008706888	8.559374326
mikado.Chr07G451	13.9055184	14.85313121	10.60600862	10.60493909	19.9709899	37.14439372	7.83492996	6.798397545	12.16732384
mikado.Chr07G452	325.9411547	286.8076324	269.8354765	250.9402933	361.2849909	818.0437046	210.2019102	206.0676043	263.1244446
mikado.Chr07G453	3.750687629	2.539317769	2.195378016	3.077141248	4.850743995	5.997195066	2.667257288	2.608777991	2.84816301
mikado.Chr07G454	110.9758293	114.7600372	143.1882387	137.7043918	118.1797816	119.8734291	159.9415164	158.3442398	145.247191
mikado.Chr07G455	31.78430333	26.87556908	28.66051994	31.36841851	31.99486626	22.02330901	28.12827764	26.15408154	30.52028063
mikado.Chr07G456	37.46721846	39.47319852	42.53367913	42.29723074	44.93623007	36.40636507	42.9642542	42.52221573	46.76437218
mikado.Chr07G457	5.547060252	6.132473719	5.424674433	5.379015153	5.717391175	8.007871067	6.388814525	6.186276468	6.153059407
mikado.Chr07G458	15.50358266	14.73224474	14.59191709	12.84439802	14.31634437	15.44162227	15.96374083	14.29518319	12.63490731
mikado.Chr07G46	41.29144279	35.57930669	37.11181194	39.92145489	36.03260976	43.59593514	41.7959627	41.81537963	41.85547224
mikado.Chr07G460	3.77798467	4.176604302	3.913549343	2.899324885	3.077448669	3.954997623	3.329890942	3.528677363	3.824882488
mikado.Chr07G461	10.53800306	12.70115874	11.53888269	13.25626546	11.20030065	11.52868357	11.51594761	10.335167	12.25504287
mikado.Chr07G462	7.458776629	8.581604974	7.112148788	8.307029906	8.205288018	8.943038681	5.607271187	6.751420105	8.550856356
mikado.Chr07G463	9.099528605	9.540736475	9.926799494	11.14073742	9.393804489	9.570712783	10.23084949	10.73302512	10.52778931
mikado.Chr07G464	13.63931699	14.57413096	13.69805292	15.16305335	14.85985379	11.38381536	15.56366432	14.63744859	14.24881804
mikado.Chr07G465	148.9545177	146.7318223	149.3699511	150.4298217	161.0592808	116.9462264	139.3549319	138.2874635	143.5170622
mikado.Chr07G466	0.34088939	0.513197666	0.674906397	0.357597227	0.379897154	0.36792531	0.872838442	0.587391315	0.677761655
mikado.Chr07G467	7.808863887	9.718623742	9.131024603	10.35221557	10.44460071	10.71649715	10.19890222	9.531565903	10.92485154
mikado.Chr07G468	2.746193055	2.865237826	2.275254602	2.262662479	1.529874855	3.702361759	3.720410016	2.998832089	3.192032986
mikado.Chr07G469	6.924186273	7.400002017	6.073873258	7.787212918	6.825663278	6.411805586	6.419627947	7.422401211	5.879519393
mikado.Chr07G47	3.681315167	3.617381101	3.371297755	3.80926102	4.007740882	4.847860276	3.646435373	3.925978846	4.432829157
mikado.Chr07G470	7.634649047	7.815733237	7.232717569	6.598357537	6.456281814	8.658762625	8.235391271	8.424667454	8.585277685
mikado.Chr07G471	5.454436593	5.463736243	5.09461347	4.322756911	4.652017371	5.390197732	4.373308242	4.677326103	4.642851623
mikado.Chr07G474	47.44540327	51.73426483	51.82706195	48.24691334	52.96394081	47.00068028	54.66483026	49.33226076	53.89383963
mikado.Chr07G477	0	0	0	0	0	0	0	0	0
mikado.Chr07G478	0	0	0	0	0	0.251709328	0	0.306231989	0
mikado.Chr07G479	0	0	0	0	0	0	0	0	0
mikado.Chr07G48	9.031487843	7.634805628	8.15112228	8.752047908	9.205998338	8.146065093	7.940178972	8.600419563	7.573651327
mikado.Chr07G480	14.56750885	13.8197825	15.37861232	16.74928683	14.63453273	15.59143676	15.89634187	17.47488953	17.54686892
mikado.Chr07G481	10.29912576	11.43286285	9.377042765	6.907387214	6.424721757	6.393817409	6.032076213	6.552170448	7.112212028
mikado.Chr07G483	7.072418858	7.777193139	8.645418767	8.258754225	7.166021611	8.744038828	8.366438859	9.132537834	9.330446193
mikado.Chr07G484	2.744630196	3.299806034	3.079384505	3.049947461	2.537379896	2.92468829	3.121445568	2.964674872	2.845260745
mikado.Chr07G485	1.27589987	1.451522526	1.318866404	1.193220143	1.738869321	1.139368301	1.11813275	1.01128296	1.01980101
mikado.Chr07G486	5.533283185	5.529432046	4.881143933	5.147810304	5.359344707	3.679312118	5.246488278	5.57587826	5.645514923
mikado.Chr07G487	2.395192439	1.585406461	2.593168978	1.98404837	1.730558289	1.24804684	1.831539409	1.420006114	0.873216393
mikado.Chr07G488	43.41182118	37.2641577	40.03344992	30.85012006	38.40542388	26.61063972	32.43204681	28.70026383	22.37296173
mikado.Chr07G489	13.19964046	10.67810714	10.79535947	10.96638062	11.79868301	11.16870458	9.779533887	10.18018968	10.23681732
mikado.Chr07G49	8.186906705	8.111245174	7.663698664	8.284777476	8.230742784	6.593418835	6.726294962	6.994372451	6.97617709
mikado.Chr07G490	0	0	0	0	0	0	0	0	0
mikado.Chr07G491	1.591342617	1.449314524	1.266056362	0.937454448	1.678500429	0.507549316	1.213401457	0.910142956	1.07742452
mikado.Chr07G492	0	0	0	0	0	0	0	0	0
mikado.Chr07G493	2.401332243	2.560247339	1.544028853	101.0656485	1.203599495	3.529457101	2.403227785	2.068594576	110.5687223
mikado.Chr07G494	54.01199019	58.2255478	59.40517922	60.33138446	53.59946361	52.55845669	53.40211683	59.82487415	59.16948067
mikado.Chr07G495	215.4178995	236.4477536	262.7299819	93.85973076	177.0289663	130.5820773	204.0517134	198.116761	108.9631236
mikado.Chr07G496	1.620697536	1.548373397	1.416395263	0.915781672	1.322214874	1.622327778	0.352427232	0.511568371	0.72966156
mikado.Chr07G497	6.204565098	5.750745542	6.3425023	6.102706454	5.98485833	5.702613335	10.52270243	9.069294433	6.838443952
mikado.Chr07G498	18.14615792	18.74701554	18.29415031	19.98995615	23.17679579	12.24780534	14.4388674	13.66742713	16.05017684
mikado.Chr07G499	2.595868764	2.520101677	2.058781776	3.461565896	3.678682911	6.061661529	3.244767165	3.796015641	2.189931257
mikado.Chr07G5	5.113318299	6.23841559	6.119478898	4.830224591	5.83742654	4.978368955	5.438601962	6.108778049	5.399361894
mikado.Chr07G50	13.58364492	12.85985244	14.07102724	16.91090142	19.22897465	8.967665495	13.44088724	13.05804926	19.16672886
mikado.Chr07G500	12.31204235	14.42752451	12.98697466	11.72907618	10.53069494	11.41782913	11.80911137	13.99739456	13.10855157
mikado.Chr07G501	78.29208459	67.95730413	85.25988074	101.5209707	71.57754088	289.0908197	96.95746545	120.9102534	60.03947601
mikado.Chr07G502	5.322969226	5.85930361	5.164502019	6.339982374	8.551676962	3.016987825	5.409640555	4.441058933	5.588097404
mikado.Chr07G503	33.15467951	35.23267008	35.91706469	32.80606842	31.51300718	31.01863336	33.64262189	35.6312061	35.26903121
mikado.Chr07G504	2.850052162	2.766738226	3.259454522	3.281461527	2.243703606	3.000684196	3.467471	2.642586731	2.482247099
mikado.Chr07G505	5.423744336	5.295299375	4.804718151	4.565359943	5.797576015	4.17638439	4.972540204	5.261382264	5.985108136
mikado.Chr07G506	8.234661868	8.567358528	7.727534448	7.076339344	7.068783949	8.139453476	10.42888756	9.580036682	9.773433365
mikado.Chr07G508	3.505613018	4.062464766	3.85427905	3.454102835	3.621524141	4.515223706	4.194913878	4.426486104	4.479161177
mikado.Chr07G509	2.606715189	2.222950395	2.329936823	1.351676228	2.40536448	3.111874979	1.922441475	1.925957042	2.006918125
mikado.Chr07G51	80.18407691	87.70584237	89.338458	99.90362671	91.69292454	71.74197745	82.55764985	82.9591165	87.02982496
mikado.Chr07G511	0.430645552	0.285220752	0.33359696	0.256297386	0.377227104	0.339978465	0.32375906	0.283724114	0
mikado.Chr07G512	13.67890379	17.93715736	16.79525906	19.47815024	20.92684295	14.45076576	15.18263477	14.93295122	16.36247748
mikado.Chr07G513	5.852751479	6.77674488	5.122407743	4.138048978	4.399960095	5.109183398	3.572532752	5.47812359	3.176579988
mikado.Chr07G515	0.888839601	0.78519105	0.638435845	0.845880159	1.131630442	1.014274492	0.415691052	0.44399085	0.397524483
mikado.Chr07G516	0	0	0	0	0	0	0	0	0
mikado.Chr07G517	0	5.676244006	4.678584152	0.485958188	0	0	0	0.298348982	0
mikado.Chr07G518	5.664862184	5.215276426	5.030378411	6.96213299	5.627952613	6.996455826	7.374858443	7.424789438	7.18208832
mikado.Chr07G519	31.58589123	30.13263109	30.56054519	33.16357584	35.01953301	32.28636643	31.51164861	28.12911339	30.16268161
mikado.Chr07G52	39.13854091	38.97719193	41.51971525	49.14365517	44.63220801	41.53085232	45.23717418	46.80421412	49.89203913
mikado.Chr07G520	1.937373882	2.117576242	2.156163858	2.195487794	2.078665937	2.744709813	2.536365063	2.628505486	2.824801431
mikado.Chr07G521	3.922950586	3.644280627	2.875657692	3.547074216	4.509260063	3.662381316	3.896222877	3.716974631	4.141786045
mikado.Chr07G522	0.319944143	0.271705302	0.274981519	0	0.42642118	0.442762867	0.248327498	0	0.263016085
mikado.Chr07G523	1.353661706	1.058370543	1.241200714	0.874133245	1.371388387	1.223326163	0.92572686	1.040138686	1.117847787
mikado.Chr07G524	85.35348788	87.61275064	87.80879792	92.9922911	78.16529047	102.1800322	89.59453604	93.78852933	88.95810482
mikado.Chr07G525	6.530447204	6.796797067	5.837735361	5.299577904	6.897681034	4.420392727	5.627036308	5.445559144	5.53532449
mikado.Chr07G528	49.47010445	43.1131232	46.87436873	39.22371336	47.685426	43.87834746	43.14533399	44.29461351	45.16012463
mikado.Chr07G529	19.22937505	16.87726946	18.92218345	22.32629402	23.94147455	17.21061374	18.02676777	18.21979136	20.12761156
mikado.Chr07G53	3.367633738	3.454811906	3.439774984	4.195736912	2.83038732	4.074862865	3.606178729	4.180991272	3.239408448
mikado.Chr07G530	14.94776177	13.86588311	14.19079336	16.30278499	11.86237675	15.98232496	14.85433724	17.19344492	14.29254942
mikado.Chr07G531	14.74672687	17.21738623	18.53712721	19.60239238	19.4305196	8.315693808	16.33563788	17.01690386	22.09851193
mikado.Chr07G532	0.3287045	0.710084261	0.501572737	0	0.374318946	0.387056192	0	0.576826432	0.43502832
mikado.Chr07G533	0.495841368	0.343429241	0.405919137	0	0.331076473	0.537833479	0.304578353	0.355600444	0.335651184
mikado.Chr07G534	7.067230751	8.969685965	8.2747313	8.222939088	6.423966307	10.0366476	8.608087783	9.390858465	8.25725307
mikado.Chr07G535	3.90282398	4.127341365	4.462920141	4.149533906	3.019296341	9.582813933	3.291880381	3.583290624	2.757927947
mikado.Chr07G536	2.471259486	2.259592156	3.72294421	5.798141551	3.446146115	2.467053196	3.102029244	4.559951732	4.468184803
mikado.Chr07G537	0	0	0	0	0	0	0	0	0
mikado.Chr07G538	28.76604646	25.27452362	28.83895282	31.30210515	24.48852637	22.02695969	28.31639611	27.64397627	23.2960782
mikado.Chr07G539	3.067174594	3.022476098	3.474355908	2.54151641	2.571483373	4.250399228	2.979009114	3.401884831	3.489427486
mikado.Chr07G54	0	0	0	0.243074513	0	0	0	0.520486586	0
mikado.Chr07G540	3.174156037	2.998180569	2.72636676	3.701825815	3.104805048	2.872056322	2.804118146	2.878359529	3.173457019
mikado.Chr07G541	0	0.39798275	0.280787945	0.423345226	0.762050916	0.653803428	0.499754036	0.375810231	0.674907209
mikado.Chr07G542	0	0.489474547	0	0.587714202	0	0.35706286	0.493387218	0.786702304	0.392700862
mikado.Chr07G543	0.481215215	0.773784134	0.738891011	0.489719823	0.521409809	0.308944824	0.822838139	0.630816152	0.510012696
mikado.Chr07G545	22.44806919	24.34276647	23.7400941	24.24576391	30.08925897	20.97064689	20.8052746	19.14909588	22.88014819
mikado.Chr07G546	22.69881452	25.37877172	22.93415976	26.57804011	31.07898821	23.42518082	21.39200237	21.03886618	24.59019782
mikado.Chr07G547	12.64224995	13.62254308	13.86866145	14.49599374	16.75163354	12.43663462	11.84637598	11.92432647	13.95215677
mikado.Chr07G548	0	0	0	0	0	1.73577695	0	0	0
mikado.Chr07G549	44.23677412	44.3434439	47.75134941	55.54678322	56.327363	39.12501097	49.66701005	44.36897192	50.60118007
mikado.Chr07G55	13.67194309	16.19151545	16.18871596	16.41293988	14.8118167	15.37283031	15.32998215	15.76330231	17.07948286
mikado.Chr07G550	8.044444071	8.066609376	7.803001558	6.797690537	5.795588901	7.624676037	7.718811675	7.169841131	8.226220782
mikado.Chr07G551	0.368768275	0.485283754	0.373384884	0.415855632	0.593414578	0.718491037	0.420857146	0.678730298	0.504671646
mikado.Chr07G552	11.92727901	13.40238754	14.22233815	14.42076205	14.27004871	17.68515688	13.36620472	12.21939605	15.84258703
mikado.Chr07G553	0	0	0	0	0	0	0	0	0
mikado.Chr07G554	17.25012082	14.46831202	15.57213863	20.62012907	26.00154754	12.41390568	18.50229024	17.17734065	17.47777
mikado.Chr07G555	3.823724805	3.238160269	3.708188478	2.9116497	3.885644805	4.676104722	3.333071264	3.018329125	3.608003467
mikado.Chr07G556	0	0	0	0	0	0	0	0	0
mikado.Chr07G557	0.475178022	0.764797294	0.754347784	0.669627232	0.41884287	1.613309869	0.820572507	1.229019536	0.573494687
mikado.Chr07G558	4.338326123	1.643218955	3.06639318	1.621225061	4.26802477	1.652469014	3.700978258	2.240369404	3.009832783
mikado.Chr07G559	0	0	0	0	0	0	0	0	0
mikado.Chr07G56	38.13826921	32.83073827	41.3442641	43.51412388	39.61992977	31.03470802	42.53946564	38.09853323	38.61303891
mikado.Chr07G563	93.28690015	91.33985621	94.57720262	111.1721577	114.7267336	125.3338409	107.7983174	95.39621382	97.25108383
mikado.Chr07G564	0	0	0	0	0	0	0	0	0
mikado.Chr07G565	21.36201501	18.34325707	17.84347028	11.20711304	15.05886831	16.57336709	16.00696069	17.13439253	16.73695673
mikado.Chr07G566	152.8533172	96.68544041	138.8804179	95.85306586	87.73055611	101.3073279	92.37426726	105.8094851	45.70815001
mikado.Chr07G568	430.978574	261.3055766	379.9295915	237.5266167	220.0097586	608.7235523	342.6299635	381.029442	149.5450299
mikado.Chr07G569	0.66323533	0.745653456	0.490413561	0.661149775	0.604705199	1.081327151	0.318823439	0.726438145	0
mikado.Chr07G57	31.40624247	27.56485984	31.91220861	26.35026829	28.49332554	36.48477722	29.3197893	30.78503237	33.19937168
mikado.Chr07G570	0	0	0	0	0	0	0	0	0
mikado.Chr07G571	0	0	0	0	0	0	0	0	0
mikado.Chr07G572	0	0	0	0	0	0	0	0	0
mikado.Chr07G573	4.753133347	3.335296406	2.697987432	3.837257956	3.021476107	4.214826768	4.379035086	3.027435982	3.606516163
mikado.Chr07G574	12.16025781	10.40585664	11.25035558	9.564636675	10.26841853	10.36207098	10.33330195	11.75140492	10.29295965
mikado.Chr07G575	35.56237934	37.64974448	46.14263593	54.49541939	38.4597654	49.3074135	52.69230103	55.4922658	43.58881847
mikado.Chr07G576	37.95199352	48.96804177	63.79200203	115.2247749	91.25472354	183.5136623	186.8081815	197.5862327	134.5604429
