"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Direction","GeneRatio_num","Description_wrap"
"GO:0034227","tRNA thio-modification","2/179","34/85133",0.0588235294117647,27.9766677620769,7.22181819420023,0.00235948901988071,0.0389512312365307,0.0347093253187715,"TRINITY_DN184600_c1_g1_i2/TRINITY_DN185570_c0_g1_i4",2,"Up",0.0111731843575419,"tRNA thio-modification"
"GO:0000038","very long-chain fatty acid metabolic process","3/179","125/85133",0.024,11.4144804469274,5.34864450579429,0.00240608527192408,0.039392189451914,0.0351022618618241,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"very long-chain fatty acid
metabolic process"
"GO:0047184","1-acylglycerophosphocholine O-acyltransferase activity","3/179","127/85133",0.0236220472440945,11.234724849338,5.2982721118429,0.00251667186254652,0.0408649750795464,0.0364146567169156,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"1-acylglycerophosphocholine
O-acyltransferase activity"
"GO:0019829","ATPase-coupled monoatomic cation transmembrane transporter activity","5/179","442/85133",0.0113122171945701,5.38012841578402,4.23799426904527,0.00255163814126142,0.041095895592186,0.0366204292930715,"TRINITY_DN164908_c0_g1_i1/TRINITY_DN169788_c0_g1_i1/TRINITY_DN170787_c0_g2_i2/TRINITY_DN187041_c0_g1_i1/TRINITY_DN33189_c0_g1_i1",5,"Up",0.0279329608938547,"ATPase-coupled monoatomic cation
transmembrane transporter activity"
"GO:0043325","phosphatidylinositol-3","2/179","38/85133",0.0526315789473684,25.0317553660688,6.8015248478619,0.00294045291455212,0.0469761066429658,0.0418602677224441,"TRINITY_DN180223_c0_g1_i1/TRINITY_DN184271_c0_g1_i2",2,"Up",0.0111731843575419,"phosphatidylinositol-3"
"GO:0036150","phosphatidylserine acyl-chain remodeling","3/179","137/85133",0.0218978102189781,10.4146719406272,5.06229265734393,0.00311659321765681,0.0489997711442709,0.0436635490894776,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"phosphatidylserine acyl-chain
remodeling"
"GO:0047144","2-acylglycerol-3-phosphate O-acyltransferase activity","3/179","137/85133",0.0218978102189781,10.4146719406272,5.06229265734393,0.00311659321765681,0.0489997711442709,0.0436635490894776,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"2-acylglycerol-3-phosphate
O-acyltransferase activity"
"GO:0070634","transepithelial ammonium transport","17/4389","50/85133",0.34,6.59494645705172,9.22642844809615,2.38901370504373e-10,1.69328135490976e-06,1.63717297506791e-06,"TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1/TRINITY_DN68464_c0_g1_i1",17,"Down",0.00387331966279335,"transepithelial ammonium transport"
"GO:0035378","carbon dioxide transmembrane transport","16/4389","46/85133",0.347826086956522,6.74674829365905,9.08957472032997,5.46043648793862e-10,1.69328135490976e-06,1.63717297506791e-06,"TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1",16,"Down",0.00364547732968786,"carbon dioxide transmembrane
transport"
"GO:0035379","carbon dioxide transmembrane transporter activity","16/4389","46/85133",0.347826086956522,6.74674829365905,9.08957472032997,5.46043648793862e-10,1.69328135490976e-06,1.63717297506791e-06,"TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1",16,"Down",0.00364547732968786,"carbon dioxide transmembrane
transporter activity"
