ID,log2FoldChange,lfcSE,CI_lower,CI_upper
mikado.Chr02G50,0.103318407098667,0.142952402312728,-0.17686830143428,0.383505115631613
mikado.Chr02G51,0.23646727031094,0.271864480796054,-0.296387112049326,0.769321652671206
mikado.Chr02G57,-0.100609010408376,0.116849799176314,-0.329634616793951,0.1284165959772
mikado.Chr02G58,-0.096792033920458,0.166474443046684,-0.423081942291958,0.229497874451042
mikado.Chr02G59,0.137099532088419,0.168406781842673,-0.192977760323221,0.467176824500058
mikado.Chr02G61,-0.12214225792493,0.133152135854504,-0.383120444199758,0.138835928349898
mikado.Chr02G60,-0.17851412560343,0.149064162492013,-0.470679884087775,0.113651632880915
mikado.Chr02G68,0.253050176180007,0.179808835171435,-0.0993751407560051,0.60547549311602
mikado.Chr02G67,0.0443165711761777,0.13230403252643,-0.214999332575625,0.30363247492798
mikado.Chr02G70,0.0830611843481242,0.106421370262341,-0.125524701366064,0.291647070062312
mikado.Chr02G78,0.278400725576196,0.114386753179959,0.0542026893434765,0.502598761808915
mikado.Chr02G71,-0.131600042297945,0.277626598612558,-0.675748175578559,0.412548090982668
mikado.Chr02G72,-0.857669831171476,0.15362035397386,-1.15876572496024,-0.55657393738271
mikado.Chr02G73,-0.111799426182912,0.139638179784614,-0.385490258560755,0.161891406194931
mikado.Chr02G74,0.795533721492352,0.599848186922797,-0.38016872487633,1.97123616786103
mikado.Chr02G75,-0.0545615682551781,0.12924727879637,-0.307886234696064,0.198763098185708
mikado.Chr02G76,0.877095727647144,0.222006223066271,0.441963530437254,1.31222792485703
mikado.Chr02G77,1.07893308548036,0.524882473141647,0.0501634381227329,2.10770273283799
mikado.Chr02G81,-0.17640056227504,0.156997373516529,-0.484115414367436,0.131314289817356
mikado.Chr02G80,0.0129362343520078,0.335215475886535,-0.6440860983856,0.669958567089615
mikado.Chr02G82,-0.303432500502877,0.147444659902627,-0.592424033912027,-0.0144409670937276
mikado.Chr02G87,0.243511751041612,0.307857556420133,-0.35988905954185,0.846912561625073
mikado.Chr02G83,-0.086364969600562,0.144968474473727,-0.370503179569066,0.197773240367942
mikado.Chr02G84,0.0719839539343375,0.134031266003675,-0.190717327432866,0.334685235301541
mikado.Chr02G85,-0.150533288935831,0.106548644763775,-0.35936863267283,0.0583020548011681
mikado.Chr02G86,-0.0417366503356482,0.125670124109001,-0.288050093589291,0.204576792917995
mikado.Chr02G89,-0.335018556846577,0.221163497249701,-0.768499011455991,0.0984618977628376
mikado.Chr02G88,0.0487399757348056,0.125037294975715,-0.196333122417595,0.293813073887206
mikado.Chr02G109,0.497684495370883,0.64186715072049,-0.760375120041278,1.75574411078304
mikado.Chr02G98,-1.65047674862104,0.450777223097957,-2.53400010589304,-0.766953391349047
mikado.Chr02G108,-0.798157900489995,0.171488142555718,-1.1342746598992,-0.462041141080789
mikado.Chr02G110,0.568191970309773,0.424534672858878,-0.263895988493628,1.40027992911317
mikado.Chr02G112,0.212581653718768,0.352137901180282,-0.477608632594584,0.90277194003212
mikado.Chr02G113,0.152918791000012,0.209250936426966,-0.257213044396841,0.563050626396865
mikado.Chr02G114,1.0387485594595,0.414641311255425,0.226051589398865,1.85144552952013
mikado.Chr02G115,-0.36927540169784,0.250741434983127,-0.860728614264769,0.122177810869089
mikado.Chr02G117,-0.214519873195782,0.477820276022105,-1.15104761419911,0.722007867807544
mikado.Chr02G118,-0.0581528391272135,0.407126957844296,-0.856121676502034,0.739815998247607
mikado.Chr02G119,0.233103117887091,0.184159351538267,-0.127849211127913,0.594055446902095
mikado.Chr02G123,0.642336697921656,0.3753065458406,-0.0932641319259193,1.37793752776923
