ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Direction
GO:0035675	neuromast hair cell development	10/162	109/85133	0.0917431192660551	48.212141805414	21.5359853078602	1.70313866061228e-14	1.27820556478952e-11	1.11690040585416e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN187041_c0_g1_i1/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
GO:0048886	neuromast hair cell differentiation	10/162	109/85133	0.0917431192660551	48.212141805414	21.5359853078602	1.70313866061228e-14	1.27820556478952e-11	1.11690040585416e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN187041_c0_g1_i1/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
GO:0048884	neuromast development	10/162	114/85133	0.087719298245614	46.0975741823695	21.0385677964068	2.69679590092232e-14	1.34929688242813e-11	1.17902024299972e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN187041_c0_g1_i1/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
GO:0048880	sensory system development	10/162	124/85133	0.0806451612903226	42.3800278773397	20.1343553210624	6.36168812175757e-14	1.59148231179302e-11	1.3906427017035e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN187041_c0_g1_i1/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
GO:0048882	lateral line development	10/162	124/85133	0.0806451612903226	42.3800278773397	20.1343553210624	6.36168812175757e-14	1.59148231179302e-11	1.3906427017035e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN187041_c0_g1_i1/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
GO:0048925	lateral line system development	10/162	124/85133	0.0806451612903226	42.3800278773397	20.1343553210624	6.36168812175757e-14	1.59148231179302e-11	1.3906427017035e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN187041_c0_g1_i1/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
GO:0008291	acetylcholine metabolic process	9/162	96/85133	0.09375	49.2667824074074	20.6608678847411	2.93985912865402e-13	3.67727379342473e-11	3.2132144511429e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0008292	acetylcholine biosynthetic process	9/162	96/85133	0.09375	49.2667824074074	20.6608678847411	2.93985912865402e-13	3.67727379342473e-11	3.2132144511429e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0030974	thiamine pyrophosphate transmembrane transport	9/162	96/85133	0.09375	49.2667824074074	20.6608678847411	2.93985912865402e-13	3.67727379342473e-11	3.2132144511429e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0090422	thiamine pyrophosphate transmembrane transporter activity	9/162	96/85133	0.09375	49.2667824074074	20.6608678847411	2.93985912865402e-13	3.67727379342473e-11	3.2132144511429e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:1900619	acetate ester metabolic process	9/162	96/85133	0.09375	49.2667824074074	20.6608678847411	2.93985912865402e-13	3.67727379342473e-11	3.2132144511429e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:1900620	acetate ester biosynthetic process	9/162	96/85133	0.09375	49.2667824074074	20.6608678847411	2.93985912865402e-13	3.67727379342473e-11	3.2132144511429e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0061526	acetylcholine secretion	9/162	101/85133	0.0891089108910891	46.8278327832783	20.1218251293706	4.69702456946506e-13	5.42325682982081e-11	4.73886041583276e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0072531	pyrimidine-containing compound transmembrane transport	9/162	102/85133	0.0882352941176471	46.3687363834423	20.0187375887329	5.14324646457186e-13	5.51429495951598e-11	4.8184098457568e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0015220	choline transmembrane transporter activity	9/162	105/85133	0.0857142857142857	45.0439153439153	19.7182399668115	6.71531480362099e-13	6.71979168015674e-11	5.87177701425387e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:1901474	azole transmembrane transporter activity	9/162	108/85133	0.0833333333333333	43.792695473251	19.4301772025708	8.69838604862845e-13	8.16017341186956e-11	7.13038751091516e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0015871	choline transport	9/162	112/85133	0.0803571428571429	42.2286706349206	19.0639899105267	1.21402984723164e-12	1.04039651378904e-10	9.09102041573087e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0015101	organic cation transmembrane transporter activity	9/162	113/85133	0.079646017699115	41.8549655850541	18.9754498807607	1.31695761239119e-12	1.04039651378904e-10	9.09102041573087e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0035461	vitamin transmembrane transport	9/162	113/85133	0.079646017699115	41.8549655850541	18.9754498807607	1.31695761239119e-12	1.04039651378904e-10	9.09102041573087e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0090482	vitamin transmembrane transporter activity	9/162	114/85133	0.0789473684210526	41.4878167641326	18.8880597984293	1.42752815410962e-12	1.07135987965927e-10	9.36157936852944e-11	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0015870	acetylcholine transport	9/162	116/85133	0.0775862068965517	40.7725095785441	18.7166303206839	1.67357641933316e-12	1.19620866924718e-10	1.04525123733791e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:1901374	acetate ester transport	9/162	117/85133	0.0769230769230769	40.4240265906933	18.632543204218	1.81011013639194e-12	1.23498877942014e-10	1.07913743059539e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0045117	azole transmembrane transport	9/162	120/85133	0.075	39.4134259259259	18.3865206751656	2.28068400988958e-12	1.48839421688881e-10	1.30056397085694e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0051180	vitamin transport	9/162	122/85133	0.0737704918032787	38.7673041894353	18.2274913107817	2.65160350249998e-12	1.6583570238552e-10	1.44907805443639e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0005326	neurotransmitter transmembrane transporter activity	9/162	127/85133	0.0708661417322835	37.2410323709536	17.8462179051467	3.82188852025584e-12	2.1243257425452e-10	1.85624311877087e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0032475	otolith formation	9/162	127/85133	0.0708661417322835	37.2410323709536	17.8462179051467	3.82188852025584e-12	2.1243257425452e-10	1.85624311877087e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:1901682	sulfur compound transmembrane transporter activity	9/162	127/85133	0.0708661417322835	37.2410323709536	17.8462179051467	3.82188852025584e-12	2.1243257425452e-10	1.85624311877087e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0032474	otolith morphogenesis	9/162	128/85133	0.0703125	36.9500868055556	17.7726117280464	4.10429357320525e-12	2.1243257425452e-10	1.85624311877087e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0051181	obsolete cofactor transport	9/162	128/85133	0.0703125	36.9500868055556	17.7726117280464	4.10429357320525e-12	2.1243257425452e-10	1.85624311877087e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0072348	sulfur compound transport	9/162	133/85133	0.0676691729323308	35.5609857978279	17.4169072836397	5.81168599808806e-12	2.90778022771006e-10	2.54082833460271e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0006656	phosphatidylcholine biosynthetic process	11/162	271/85133	0.040590405904059	21.3307594187053	14.6369360712054	6.48023761539116e-12	3.13768924538779e-10	2.74172362267484e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN176116_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5/TRINITY_DN24133_c0_g1_i1	11	Up
GO:0042136	obsolete neurotransmitter biosynthetic process	10/162	205/85133	0.0487804878048781	25.6347485697079	15.4194249306586	9.87921157000516e-12	4.63396767705554e-10	4.0491768474429e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN180223_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
GO:0048840	otolith development	9/162	152/85133	0.0592105263157895	31.1158625730994	16.2264958400947	1.9417359752264e-11	8.83195666307524e-10	7.71739401956012e-10	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0008519	ammonium channel activity	9/162	173/85133	0.0520231213872832	27.3387925497752	15.1418947168739	6.19729744342164e-11	2.65775527502168e-09	2.32235567353485e-09	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0072488	ammonium transmembrane transport	9/162	173/85133	0.0520231213872832	27.3387925497752	15.1418947168739	6.19729744342164e-11	2.65775527502168e-09	2.32235567353485e-09	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0015605	organophosphate ester transmembrane transporter activity	9/162	180/85133	0.05	26.2756172839506	14.8223554626832	8.82988170315422e-11	3.6815701212318e-09	3.21696859711408e-09	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0046470	phosphatidylcholine metabolic process	11/162	367/85133	0.0299727520435967	15.7510512328859	12.3655580153358	1.64441959310451e-10	6.67101029526993e-09	5.82915167285412e-09	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN176116_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5/TRINITY_DN24133_c0_g1_i1	11	Up
GO:0046879	hormone secretion	9/162	197/85133	0.0456852791878173	24.0081782289904	14.1168566466102	1.9700982461808e-10	7.78188807241415e-09	6.79984048404785e-09	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0015695	organic cation transport	9/162	216/85133	0.0416666666666667	21.8963477366255	13.4266757735325	4.44848416576158e-10	1.71209608533542e-08	1.49603543064478e-08	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0140359	ABC-type transporter activity	11/162	422/85133	0.0260663507109005	13.6981891053771	11.4181744083193	7.12694898824127e-10	2.67438760783754e-08	2.33688906298648e-08	TRINITY_DN174849_c0_g1_i1/TRINITY_DN180374_c0_g2_i2/TRINITY_DN187249_c1_g1_i2/TRINITY_DN190414_c0_g1_i2/TRINITY_DN191949_c7_g3_i2/TRINITY_DN193476_c1_g3_i2/TRINITY_DN193693_c0_g2_i3/TRINITY_DN193729_c0_g1_i1/TRINITY_DN194610_c2_g1_i9/TRINITY_DN195008_c3_g4_i3/TRINITY_DN73719_c0_g1_i1	11	Up
GO:0042133	obsolete neurotransmitter metabolic process	10/162	337/85133	0.029673590504451	15.5938381507125	11.7210185593667	1.25522860301327e-09	4.59536130029979e-08	4.01544246304116e-08	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN180223_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
GO:0042490	mechanoreceptor differentiation	10/162	354/85133	0.0282485875706215	14.8449815163563	11.3977316394997	2.01053906385989e-09	7.18528365441355e-08	6.27852549766772e-08	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN187041_c0_g1_i1/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
GO:0042472	inner ear morphogenesis	9/162	267/85133	0.0337078651685393	17.713899292551	11.9435960366179	2.85158561412897e-09	9.95402327164554e-08	8.69785967002374e-08	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0015696	GO:0015696	9/162	272/85133	0.0330882352941176	17.3882761437909	11.8204010941665	3.3511591694451e-09	1.14320225303116e-07	9.98934049073825e-08	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0009551	secondary plasmodesma	6/162	68/85133	0.0882352941176471	46.3687363834423	16.3419639210088	4.293722983009e-09	1.31528126479521e-07	1.14929727966256e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0010067	procambium histogenesis	6/162	68/85133	0.0882352941176471	46.3687363834423	16.3419639210088	4.293722983009e-09	1.31528126479521e-07	1.14929727966256e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0010088	phloem development	6/162	68/85133	0.0882352941176471	46.3687363834423	16.3419639210088	4.293722983009e-09	1.31528126479521e-07	1.14929727966256e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0090603	sieve element differentiation	6/162	68/85133	0.0882352941176471	46.3687363834423	16.3419639210088	4.293722983009e-09	1.31528126479521e-07	1.14929727966256e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0097218	sieve plate	6/162	68/85133	0.0882352941176471	46.3687363834423	16.3419639210088	4.293722983009e-09	1.31528126479521e-07	1.14929727966256e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0042446	hormone biosynthetic process	9/162	281/85133	0.0320284697508897	16.8313562672993	11.606701124704	4.44625348772398e-09	1.33476529701474e-07	1.16632249383244e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0035315	hair cell differentiation	10/162	387/85133	0.0258397932816537	13.5791303793026	10.829665868926	4.69812422969003e-09	1.38272244485583e-07	1.20822761407508e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN187041_c0_g1_i1/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
