"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Direction","GeneRatio_num","Description_wrap"
"GO:0016614","oxidoreductase activity","10/121","137/11181",0.072992700729927,6.7448874947216,7.0764368620276,2.1864487862423e-06,0.000107318194591393,0.000104016145474159,"mikado.Chr06G531/mikado.Chr07G189/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr03G189",10,"Down",0.0826446280991736,"oxidoreductase activity"
"GO:0042446","hormone biosynthetic process","8/121","87/11181",0.0919540229885057,8.49700769449986,7.34242510987816,4.26755586372013e-06,0.000203804627329553,0.000197533809111597,"mikado.Chr06G531/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",8,"Down",0.0661157024793388,"hormone biosynthetic process"
"GO:0008202","steroid metabolic process","11/121","201/11181",0.054726368159204,5.05698778833107,6.07066940152386,1.09645211098651e-05,0.000509850231608726,0.000494162765810262,"mikado.Chr02G518/mikado.Chr06G531/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr11G428/mikado.Chr04G295",11,"Down",0.0909090909090909,"steroid metabolic process"
"GO:0043473","pigmentation","10/121","178/11181",0.0561797752808989,5.19128981335314,5.89573778625253,2.23618977754297e-05,0.00101316598382524,0.000981992110138302,"mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr18G278",10,"Down",0.0826446280991736,"pigmentation"
"GO:0008610","lipid biosynthetic process","15/121","411/11181",0.0364963503649635,3.3724437473608,5.12560348738702,3.58070323663968e-05,0.00158177565478558,0.00153310635947704,"mikado.Chr06G531/mikado.Chr07G112/mikado.Chr10G289/mikado.Chr10G599/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr11G428/mikado.Chr14G458/mikado.Chr18G203/mikado.Chr04G295",15,"Down",0.12396694214876,"lipid biosynthetic process"
"GO:0007606","sensory perception of chemical stimulus","10/121","198/11181",0.0505050505050505,4.66691710493363,5.44514211540874,5.5552343953269e-05,0.00239417053086406,0.00232050484241255,"mikado.Chr02G518/mikado.Chr06G531/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr12G442",10,"Down",0.0826446280991736,"sensory perception of chemical
stimulus"
"GO:0007608","sensory perception of smell","9/121","175/11181",0.0514285714285714,4.75225501770956,5.23278198040656,0.000115399285468311,0.00485501279577395,0.00470563001145219,"mikado.Chr02G518/mikado.Chr06G531/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",9,"Down",0.0743801652892562,"sensory perception of smell"
"GO:0004175","endopeptidase activity","9/121","181/11181",0.0497237569060773,4.59472170220538,5.09969545924429,0.000149110991292227,0.00612742143286894,0.00593888819663287,"mikado.Chr07G579/mikado.Chr07G580/mikado.Chr08G589/mikado.Chr08G592/mikado.Chr11G199/mikado.Chr11G788/mikado.Chr12G149/mikado.Chr16G668/mikado.Chr21G468",9,"Down",0.0743801652892562,"endopeptidase activity"
"GO:0004180","carboxypeptidase activity","4/121","28/11181",0.142857142857143,13.2007083825266,6.76089568054646,0.000218555973762116,0.00877700921903769,0.00850695141892254,"mikado.Chr08G158/mikado.Chr08G159/mikado.Chr08G160/mikado.Chr14G383",4,"Down",0.0330578512396694,"carboxypeptidase activity"
"GO:0008237","metallopeptidase activity","7/121","123/11181",0.0569105691056911,5.25881878653497,4.96751797783283,0.000367960405849404,0.014260525235528,0.0138217463784613,"mikado.Chr01G563/mikado.Chr08G158/mikado.Chr08G159/mikado.Chr08G160/mikado.Chr14G232/mikado.Chr16G668/mikado.Chr16G669",7,"Down",0.0578512396694215,"metallopeptidase activity"
"GO:0009744","response to sucrose","4/121","32/11181",0.125,11.5506198347107,6.25130990714963,0.000371241743539496,0.014260525235528,0.0138217463784613,"mikado.Chr01G363/mikado.Chr06G106/mikado.Chr03G193/mikado.Chr16G381",4,"Down",0.0330578512396694,"response to sucrose"
"GO:0042364","water-soluble vitamin biosynthetic process","3/121","14/11181",0.214285714285714,19.8010625737898,7.36231132247375,0.000412481490411846,0.0155075487991007,0.0150304005576724,"mikado.Chr06G166/mikado.Chr08G154/mikado.Chr03G193",3,"Down",0.0247933884297521,"water-soluble vitamin biosynthetic
process"
"GO:0034285","response to disaccharide","4/121","34/11181",0.117647058823529,10.8711716091395,6.02927625925827,0.000470853861506499,0.017333307776708,0.0167999831726113,"mikado.Chr01G363/mikado.Chr06G106/mikado.Chr03G193/mikado.Chr16G381",4,"Down",0.0330578512396694,"response to disaccharide"
"GO:0004181","metallocarboxypeptidase activity","3/121","16/11181",0.1875,17.3259297520661,6.83509530527787,0.000624631697152688,0.0225249838544653,0.0218319177501058,"mikado.Chr08G158/mikado.Chr08G159/mikado.Chr08G160",3,"Down",0.0247933884297521,"metallocarboxypeptidase activity"
"GO:0008235","metalloexopeptidase activity","4/121","39/11181",0.102564102564103,9.47743165924984,5.54690907916887,0.000801018705279112,0.0283080010445638,0.0274369985997708,"mikado.Chr08G158/mikado.Chr08G159/mikado.Chr08G160/mikado.Chr14G232",4,"Down",0.0330578512396694,"metalloexopeptidase activity"
"GO:0008238","exopeptidase activity","5/121","75/11181",0.0666666666666667,6.1603305785124,4.68991902817016,0.00128881604028437,0.0446536851604408,0.043279746079312,"mikado.Chr08G158/mikado.Chr08G159/mikado.Chr08G160/mikado.Chr14G232/mikado.Chr14G383",5,"Down",0.0413223140495868,"exopeptidase activity"
"GO:0043094","cellular metabolic compound salvage","3/121","21/11181",0.142857142857143,13.2007083825266,5.85327084444619,0.00142609590886601,0.0484598359801199,0.0469687863102225,"mikado.Chr06G166/mikado.Chr08G333/mikado.Chr18G432",3,"Down",0.0247933884297521,"cellular metabolic compound salvage"
