ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Direction	GeneRatio_num
GO:1900425	negative regulation of defense response to bacterium	3/40	14/11181	0.214285714285714	59.8982142857143	13.2125516443067	1.50250284545113e-05	0.0116594220807008	0.0105965990152869	mikado.Chr02G341/mikado.Chr03G83/mikado.Chr03G84	3	Up	0.075
GO:0009065	glutamine family amino acid catabolic process	3/40	18/11181	0.166666666666667	46.5875	11.5979271590259	3.33496455179406e-05	0.0129396624609609	0.0117601381563264	mikado.Chr02G341/mikado.Chr18G110/mikado.Chr21G162	3	Up	0.075
GO:0016048	detection of temperature stimulus	6/54	62/11181	0.0967741935483871	20.0376344086021	10.4713987990022	4.76538133985355e-07	0.000395269263943489	0.000343184224553318	mikado.Chr10G326/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	6	Down	0.111111111111111
GO:0050982	detection of mechanical stimulus	6/54	68/11181	0.0882352941176471	18.2696078431373	9.95061704728408	8.29890350707569e-07	0.000395269263943489	0.000343184224553318	mikado.Chr10G326/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	6	Down	0.111111111111111
GO:0035178	turning behavior	5/54	41/11181	0.121951219512195	25.2506775067751	10.8368221732835	1.42794736979229e-06	0.000395269263943489	0.000343184224553318	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0048060	negative gravitaxis	5/54	44/11181	0.113636363636364	23.5290404040404	10.4307049293708	2.04676979361231e-06	0.000395269263943489	0.000343184224553318	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0050960	detection of temperature stimulus involved in thermoception	5/54	44/11181	0.113636363636364	23.5290404040404	10.4307049293708	2.04676979361231e-06	0.000395269263943489	0.000343184224553318	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0048266	behavioral response to pain	5/54	46/11181	0.108695652173913	22.506038647343	10.1817625533619	2.56460187473472e-06	0.000395269263943489	0.000343184224553318	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0050955	thermoception	5/54	46/11181	0.108695652173913	22.506038647343	10.1817625533619	2.56460187473472e-06	0.000395269263943489	0.000343184224553318	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0050966	detection of mechanical stimulus involved in sensory perception of pain	5/54	48/11181	0.104166666666667	21.568287037037	9.94812826623731	3.18028448677496e-06	0.000435095770913679	0.000377762751542418	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
